"G_Pilot_True",33,129
"G_Pilot_False",29,613
"G_Not_Sure",1197,7999
"CP_Pilot_True",69,220
"CP_Pilot_False",42,1139
"CP_Not_Sure",1148,7382
"design",26,0.12
"G_Pilot_True",80,138
"G_Pilot_False",38,635
"G_Not_Sure",1924,7185
"CP_Pilot_True",139,281
"CP_Pilot_False",70,1092
"CP_Not_Sure",1833,6585
"design",30,0.12
"G_Pilot_True",113,146
"G_Pilot_False",50,674
"G_Not_Sure",2483,6534
"CP_Pilot_True",239,339
"CP_Pilot_False",77,1148
"CP_Not_Sure",2330,5867
"design",34,0.12
"G_Pilot_True",141,168
"G_Pilot_False",60,600
"G_Not_Sure",2581,6450
"CP_Pilot_True",257,313
"CP_Pilot_False",107,1158
"CP_Not_Sure",2418,5747
"design",38,0.12
"G_Pilot_True",233,175
"G_Pilot_False",52,603
"G_Not_Sure",3255,5682
"CP_Pilot_True",396,302
"CP_Pilot_False",157,1266
"CP_Not_Sure",2987,4892
"design",46,0.12
"G_Pilot_True",43,73
"G_Pilot_False",43,621
"G_Not_Sure",2098,7122
"CP_Pilot_True",104,209
"CP_Pilot_False",60,1048
"CP_Not_Sure",2020,6559
"design",38,0.16
"G_Pilot_True",76,102
"G_Pilot_False",53,645
"G_Not_Sure",2415,6709
"CP_Pilot_True",185,296
"CP_Pilot_False",74,1084
"CP_Not_Sure",2285,6076
"design",42,0.16
"G_Pilot_True",111,99
"G_Pilot_False",46,622
"G_Not_Sure",2916,6206
"CP_Pilot_True",291,286
"CP_Pilot_False",92,1108
"CP_Not_Sure",2690,5533
"design",50,0.16
"G_Pilot_True",185,182
"G_Pilot_False",65,648
"G_Not_Sure",3045,5875
"CP_Pilot_True",406,404
"CP_Pilot_False",119,1158
"CP_Not_Sure",2770,5143
"design",54,0.16
"G_Pilot_True",256,202
"G_Pilot_False",83,627
"G_Not_Sure",3483,5349
"CP_Pilot_True",518,412
"CP_Pilot_False",209,1284
"CP_Not_Sure",3095,4482
"design",66,0.16
"G_Pilot_True",22,36
"G_Pilot_False",37,626
"G_Not_Sure",2125,7154
"CP_Pilot_True",90,149
"CP_Pilot_False",61,984
"CP_Not_Sure",2033,6683
"design",44,0.2
"G_Pilot_True",34,65
"G_Pilot_False",47,608
"G_Not_Sure",2412,6834
"CP_Pilot_True",161,244
"CP_Pilot_False",68,991
"CP_Not_Sure",2264,6272
"design",50,0.2
"G_Pilot_True",67,91
"G_Pilot_False",57,601
"G_Not_Sure",2830,6354
"CP_Pilot_True",223,281
"CP_Pilot_False",83,1048
"CP_Not_Sure",2648,5717
"design",58,0.2
"G_Pilot_True",95,85
"G_Pilot_False",47,675
"G_Not_Sure",3098,6000
"CP_Pilot_True",327,311
"CP_Pilot_False",107,1156
"CP_Not_Sure",2806,5293
"design",64,0.2
"G_Pilot_True",244,161
"G_Pilot_False",67,604
"G_Not_Sure",3455,5469
"CP_Pilot_True",516,386
"CP_Pilot_False",176,1162
"CP_Not_Sure",3074,4686
"design",78,0.2
"G_Pilot_True",27,36
"G_Pilot_False",39,644
"G_Not_Sure",2405,6849
"CP_Pilot_True",131,191
"CP_Pilot_False",57,930
"CP_Not_Sure",2283,6408
"design",54,0.24
"G_Pilot_True",43,61
"G_Pilot_False",35,647
"G_Not_Sure",2693,6521
"CP_Pilot_True",222,280
"CP_Pilot_False",57,969
"CP_Not_Sure",2492,5980
"design",60,0.24
"G_Pilot_True",75,69
"G_Pilot_False",60,618
"G_Not_Sure",2939,6239
"CP_Pilot_True",280,300
"CP_Pilot_False",102,1002
"CP_Not_Sure",2692,5624
"design",70,0.24
"G_Pilot_True",106,80
"G_Pilot_False",53,637
"G_Not_Sure",3194,5930
"CP_Pilot_True",376,330
"CP_Pilot_False",116,1108
"CP_Not_Sure",2861,5209
"design",76,0.24
"G_Pilot_True",299,186
"G_Pilot_False",61,633
"G_Not_Sure",3544,5277
"CP_Pilot_True",655,421
"CP_Pilot_False",159,1155
"CP_Not_Sure",3090,4520
"design",94,0.24
"G_Pilot_True",23,20
"G_Pilot_False",38,598
"G_Not_Sure",2492,6829
"CP_Pilot_True",125,169
"CP_Pilot_False",57,907
"CP_Not_Sure",2371,6371
"design",62,0.28
"G_Pilot_True",31,44
"G_Pilot_False",39,621
"G_Not_Sure",2673,6592
"CP_Pilot_True",175,213
"CP_Pilot_False",69,964
"CP_Not_Sure",2499,6080
"design",70,0.28
"G_Pilot_True",53,60
"G_Pilot_False",48,638
"G_Not_Sure",3047,6154
"CP_Pilot_True",261,311
"CP_Pilot_False",92,1045
"CP_Not_Sure",2795,5496
"design",82,0.28
"G_Pilot_True",91,71
"G_Pilot_False",55,598
"G_Not_Sure",3188,5997
"CP_Pilot_True",382,326
"CP_Pilot_False",112,1076
"CP_Not_Sure",2840,5264
"design",90,0.28
"G_Pilot_True",252,171
"G_Pilot_False",70,617
"G_Not_Sure",3554,5336
"CP_Pilot_True",645,453
"CP_Pilot_False",173,1169
"CP_Not_Sure",3058,4502
"design",110,0.28
"G_Pilot_True",34,34
"G_Pilot_False",46,635
"G_Not_Sure",2984,6267
"CP_Pilot_True",219,252
"CP_Pilot_False",107,1056
"CP_Not_Sure",2738,5628
"design",92,0.32
"G_Pilot_True",89,96
"G_Pilot_False",63,602
"G_Not_Sure",3282,5868
"CP_Pilot_True",388,374
"CP_Pilot_False",117,1024
"CP_Not_Sure",2929,5168
"design",102,0.32
"G_Pilot_True",231,140
"G_Pilot_False",46,658
"G_Not_Sure",3596,5329
"CP_Pilot_True",615,441
"CP_Pilot_False",115,1181
"CP_Not_Sure",3143,4505
"design",122,0.32
"G_Pilot_True",306,176
"G_Pilot_False",72,595
"G_Not_Sure",3814,5037
"CP_Pilot_True",690,423
"CP_Pilot_False",190,1169
"CP_Not_Sure",3312,4216
"design",132,0.32
"G_Pilot_True",791,308
"G_Pilot_False",109,629
"G_Not_Sure",3883,4280
"CP_Pilot_True",1010,413
"CP_Pilot_False",320,1315
"CP_Not_Sure",3453,3489
"design",162,0.32
"G_Pilot_True",19,19
"G_Pilot_False",35,609
"G_Not_Sure",2747,6571
"CP_Pilot_True",160,208
"CP_Pilot_False",68,964
"CP_Not_Sure",2573,6027
"design",92,0.36
"G_Pilot_True",37,48
"G_Pilot_False",42,649
"G_Not_Sure",2934,6290
"CP_Pilot_True",248,316
"CP_Pilot_False",70,994
"CP_Not_Sure",2695,5677
"design",102,0.36
"G_Pilot_True",97,86
"G_Pilot_False",57,626
"G_Not_Sure",3359,5775
"CP_Pilot_True",432,403
"CP_Pilot_False",130,1026
"CP_Not_Sure",2951,5058
"design",122,0.36
"G_Pilot_True",131,117
"G_Pilot_False",67,619
"G_Not_Sure",3530,5536
"CP_Pilot_True",536,403
"CP_Pilot_False",158,1123
"CP_Not_Sure",3034,4746
"design",132,0.36
"G_Pilot_True",509,256
"G_Pilot_False",98,601
"G_Not_Sure",3917,4619
"CP_Pilot_True",875,466
"CP_Pilot_False",267,1192
"CP_Not_Sure",3382,3818
"design",162,0.36
"G_Pilot_True",8,8
"G_Pilot_False",45,585
"G_Not_Sure",2640,6714
"CP_Pilot_True",97,138
"CP_Pilot_False",71,884
"CP_Not_Sure",2525,6285
"design",92,0.4
"G_Pilot_True",18,23
"G_Pilot_False",44,629
"G_Not_Sure",2860,6426
"CP_Pilot_True",193,218
"CP_Pilot_False",75,969
"CP_Not_Sure",2654,5891
"design",102,0.4
"G_Pilot_True",63,55
"G_Pilot_False",49,646
"G_Not_Sure",3158,6029
"CP_Pilot_True",351,349
"CP_Pilot_False",94,1029
"CP_Not_Sure",2825,5352
"design",122,0.4
"G_Pilot_True",78,53
"G_Pilot_False",59,592
"G_Not_Sure",3335,5883
"CP_Pilot_True",408,361
"CP_Pilot_False",115,1036
"CP_Not_Sure",2949,5131
"design",132,0.4
"G_Pilot_True",317,174
"G_Pilot_False",69,624
"G_Not_Sure",3652,5164
"CP_Pilot_True",739,475
"CP_Pilot_False",195,1223
"CP_Not_Sure",3104,4264
"design",162,0.4
"G_Pilot_True",4,13
"G_Pilot_False",40,632
"G_Not_Sure",2457,6854
"CP_Pilot_True",49,115
"CP_Pilot_False",62,863
"CP_Not_Sure",2390,6521
"design",92,0.44
"G_Pilot_True",8,11
"G_Pilot_False",35,645
"G_Not_Sure",2625,6676
"CP_Pilot_True",125,172
"CP_Pilot_False",52,911
"CP_Not_Sure",2491,6249
"design",102,0.44
"G_Pilot_True",27,34
"G_Pilot_False",53,654
"G_Not_Sure",3012,6220
"CP_Pilot_True",243,246
"CP_Pilot_False",85,987
"CP_Not_Sure",2764,5675
"design",122,0.44
"G_Pilot_True",43,38
"G_Pilot_False",43,632
"G_Not_Sure",3191,6053
"CP_Pilot_True",309,304
"CP_Pilot_False",102,1023
"CP_Not_Sure",2866,5396
"design",132,0.44
"G_Pilot_True",180,107
"G_Pilot_False",66,609
"G_Not_Sure",3603,5435
"CP_Pilot_True",615,440
"CP_Pilot_False",148,1129
"CP_Not_Sure",3086,4582
"design",162,0.44
"G_Pilot_True",2,3
"G_Pilot_False",39,572
"G_Not_Sure",2191,7193
"CP_Pilot_True",44,67
"CP_Pilot_False",59,801
"CP_Not_Sure",2129,6900
"design",92,0.48
"G_Pilot_True",3,9
"G_Pilot_False",39,588
"G_Not_Sure",2510,6851
"CP_Pilot_True",90,137
"CP_Pilot_False",56,841
"CP_Not_Sure",2406,6470
"design",102,0.48
"G_Pilot_True",12,13
"G_Pilot_False",31,576
"G_Not_Sure",2930,6438
"CP_Pilot_True",163,200
"CP_Pilot_False",69,867
"CP_Not_Sure",2741,5960
"design",122,0.48
"G_Pilot_True",23,19
"G_Pilot_False",43,605
"G_Not_Sure",3002,6308
"CP_Pilot_True",209,249
"CP_Pilot_False",77,956
"CP_Not_Sure",2782,5727
"design",132,0.48
"G_Pilot_True",80,69
"G_Pilot_False",68,627
"G_Not_Sure",3393,5763
"CP_Pilot_True",474,412
"CP_Pilot_False",139,1023
"CP_Not_Sure",2928,5024
"design",162,0.48
